Ticker,Open,High,Low,Close,Volume,Return,Volatility
2000-04-11,1500.5899658203125,1512.800048828125,1486.780029296875,1504.4599609375,971400000.0,-0.007841207399263528,0.00874762660082324
2000-04-12,1467.1700439453125,1509.0799560546875,1466.1500244140625,1500.5899658203125,1175900000.0,-0.0025723483626483024,0.008143237741737775
2000-04-13,1440.510009765625,1477.52001953125,1439.3399658203125,1467.1700439453125,1032000000.0,-0.022271188423368282,0.010647409660892145
2000-04-14,1356.56005859375,1440.510009765625,1339.4000244140625,1440.510009765625,1279700000.0,-0.018171059509909937,0.011241656877475038
2000-04-17,1401.43994140625,1401.530029296875,1346.5,1356.56005859375,1204700000.0,-0.05827793670488546,0.020106491689669503
2000-04-18,1441.6099853515625,1441.6099853515625,1397.81005859375,1401.43994140625,1109400000.0,0.033083594440355135,0.023982656647851448
2000-04-19,1427.469970703125,1447.68994140625,1424.260009765625,1441.6099853515625,1001400000.0,0.02866340737013995,0.026480115879060198
2000-04-20,1434.5400390625,1435.489990234375,1422.0799560546875,1427.469970703125,896200000.0,-0.00980848828193237,0.0265584967841615
2000-04-24,1429.8599853515625,1434.5400390625,1407.1300048828125,1434.5400390625,868700000.0,0.00495286661329386,0.026350119538681632
2000-04-25,1477.43994140625,1477.6700439453125,1429.8599853515625,1429.8599853515625,1071100000.0,-0.0032624071712881175,0.02588442368747589
2000-04-26,1460.989990234375,1482.93994140625,1456.97998046875,1477.43994140625,999600000.0,0.03327595466837896,0.02860305487617266
2000-04-27,1464.9200439453125,1469.2099609375,1434.81005859375,1460.989990234375,1111000000.0,-0.011134091282396064,0.028768417882153365
2000-04-28,1452.4300537109375,1473.6199951171875,1448.1500244140625,1464.9200439453125,984600000.0,0.002689993591473483,0.027912740121614054
2000-05-01,1468.25,1481.510009765625,1452.4300537109375,1452.4300537109375,966300000.0,-0.008526055934586774,0.027368701381629123
2000-05-02,1446.2900390625,1468.25,1445.219970703125,1468.25,1011500000.0,0.010892053802276314,0.017713842181352687
2000-05-03,1415.0999755859375,1446.2900390625,1398.3599853515625,1446.2900390625,991600000.0,-0.01495655435893073,0.016663323391385522
2000-05-04,1409.5699462890625,1420.989990234375,1404.93994140625,1415.0999755859375,925800000.0,-0.02156556612723426,0.015704044442793896
2000-05-05,1432.6300048828125,1436.030029296875,1405.0799560546875,1409.5699462890625,805500000.0,-0.0039078718057253825,0.01547657892495728
2000-05-08,1424.1700439453125,1432.6300048828125,1417.050048828125,1432.6300048828125,787600000.0,0.016359641218557153,0.01637120318431289
2000-05-09,1412.1400146484375,1430.280029296875,1401.8499755859375,1424.1700439453125,896600000.0,-0.005905195974303279,0.016450616147723616
2000-05-10,1383.050048828125,1412.1400146484375,1375.1400146484375,1412.1400146484375,1006400000.0,-0.0084470455954464,0.011558588722755322
2000-05-11,1407.81005859375,1410.260009765625,1383.050048828125,1383.050048828125,953600000.0,-0.020599916097947757,0.012514835543638103
2000-05-12,1420.9599609375,1430.1300048828125,1407.81005859375,1407.81005859375,858200000.0,0.01790246837893128,0.014390981761285216
2000-05-15,1452.3599853515625,1452.3900146484375,1416.5400390625,1420.9599609375,854600000.0,0.009340679350512193,0.014851178352546887
2000-05-16,1466.0400390625,1470.4000244140625,1450.760009765625,1452.3599853515625,955500000.0,0.022097754530216118,0.016292281796462263
2000-05-17,1447.800048828125,1466.0400390625,1441.6700439453125,1466.0400390625,820500000.0,0.009419189353131463,0.01578237486884619
2000-05-18,1437.2099609375,1458.0400390625,1436.5899658203125,1447.800048828125,807900000.0,-0.012441672634015521,0.014515637897683214
2000-05-19,1406.949951171875,1437.2099609375,1401.739990234375,1437.2099609375,853700000.0,-0.0073146066676795796,0.014718217961737367
2000-05-22,1400.719970703125,1410.550048828125,1368.72998046875,1406.949951171875,869000000.0,-0.021054689703017493,0.015413007988081146
2000-05-23,1373.8599853515625,1403.77001953125,1373.4300537109375,1400.719970703125,869900000.0,-0.004428004324930623,0.015375262811616407
2000-05-24,1399.050048828125,1401.75,1361.0899658203125,1373.8599853515625,1152300000.0,-0.01917584236203862,0.016258752439556625
2000-05-25,1381.52001953125,1411.6500244140625,1373.9300537109375,1399.050048828125,984500000.0,0.01833524794749475,0.016137599630793305
2000-05-26,1378.02001953125,1391.4200439453125,1369.75,1381.52001953125,722600000.0,-0.012529951527866068,0.015509377074277792
2000-05-30,1422.449951171875,1422.449951171875,1378.02001953125,1378.02001953125,844200000.0,-0.0025334413910176323,0.015010292483321338
2000-05-31,1420.5999755859375,1434.489990234375,1415.5,1422.43994140625,960500000.0,0.032234598369702994,0.01708906668515103
2000-06-01,1448.81005859375,1448.81005859375,1420.5999755859375,1420.5999755859375,960100000.0,-0.0012935279492317653,0.01662676976972172
2000-06-02,1477.260009765625,1483.22998046875,1448.81005859375,1448.81005859375,1162400000.0,0.01985786533339695,0.01769607696408748
2000-06-05,1467.6300048828125,1477.280029296875,1464.6800537109375,1477.260009765625,838600000.0,0.01963677088181548,0.01845870762567456
2000-06-06,1457.8399658203125,1471.3599853515625,1454.739990234375,1467.6300048828125,950100000.0,-0.0065188286551806085,0.016865910749871853
2000-06-07,1471.3599853515625,1474.6400146484375,1455.06005859375,1457.8399658203125,854600000.0,-0.006670645210256287,0.017010019595713147
2000-06-08,1461.6700439453125,1475.6500244140625,1456.489990234375,1471.3599853515625,854300000.0,0.009274008017500446,0.014930154632546176
2000-06-09,1456.949951171875,1472.6700439453125,1454.9599609375,1461.6700439453125,786000000.0,-0.006585704044367313,0.014903868049982704
2000-06-12,1446.0,1462.9300537109375,1445.989990234375,1456.949951171875,774100000.0,-0.00322924643149769,0.01398586161548587
2000-06-13,1469.43994140625,1470.4200439453125,1442.3800048828125,1446.0,935900000.0,-0.007515667345379673,0.014383643786932297
2000-06-14,1470.5400390625,1483.6199951171875,1467.7099609375,1469.43994140625,929700000.0,0.0162101946101314,0.01163172232780668
2000-06-15,1478.72998046875,1482.0400390625,1464.6199951171875,1470.5400390625,1011400000.0,0.0007486509827663301,0.0115594936003673
2000-06-16,1464.4599609375,1480.77001953125,1460.4200439453125,1478.72998046875,1250800000.0,0.00556934268275433,0.010107620591485952
2000-06-19,1486.0,1488.9300537109375,1459.050048828125,1464.4599609375,921700000.0,-0.00965018611898738,0.008587825517094206
2000-06-20,1475.949951171875,1487.3199462890625,1470.1800537109375,1486.0,1031500000.0,0.01470852029898495,0.00959206019618404
2000-06-21,1479.1300048828125,1482.18994140625,1468.0,1475.949951171875,1009600000.0,-0.00676315533521199,0.00960062728568241
2000-06-22,1452.1800537109375,1479.1300048828125,1448.030029296875,1479.1300048828125,1022700000.0,0.0021545809926770687,0.009197180536256365
2000-06-23,1441.47998046875,1459.93994140625,1438.31005859375,1452.1800537109375,847600000.0,-0.01822013689324775,0.010798661199101691
2000-06-26,1455.31005859375,1459.6600341796875,1441.47998046875,1441.47998046875,889000000.0,-0.007368282751745725,0.010988347273755533
2000-06-27,1450.550048828125,1463.3499755859375,1450.550048828125,1455.31005859375,1042500000.0,0.009594360180085637,0.011193434944385726
2000-06-28,1454.8199462890625,1467.6300048828125,1450.550048828125,1450.550048828125,1095100000.0,-0.0032707873744957094,0.009802631445562192
2000-06-29,1442.3900146484375,1455.1400146484375,1434.6300048828125,1454.8199462890625,1110900000.0,0.002943640217300425,0.009876645787164025
2000-06-30,1454.5999755859375,1454.6800537109375,1438.7099609375,1442.3900146484375,1459700000.0,-0.008543965644911,0.009837101298155279
2000-07-03,1469.5400390625,1469.5799560546875,1450.8499755859375,1454.5999755859375,451900000.0,0.00846508975623772,0.010028242198642859
2000-07-05,1446.22998046875,1469.5400390625,1442.449951171875,1469.5400390625,1019300000.0,0.010270908653456035,0.009349278153678938
2000-07-06,1456.6700439453125,1461.6500244140625,1439.56005859375,1446.22998046875,947300000.0,-0.015862145960052088,0.01035336083514241
2000-07-07,1478.9000244140625,1484.1199951171875,1456.6700439453125,1456.6700439453125,931700000.0,0.00721881278742309,0.010696441196204422
2000-07-10,1475.6199951171875,1486.56005859375,1474.760009765625,1478.9000244140625,838700000.0,0.015260820774855244,0.010096567263488145
2000-07-11,1480.8800048828125,1488.77001953125,1470.47998046875,1475.6199951171875,980500000.0,-0.002217884402412218,0.009696331494696021
2000-07-12,1492.9200439453125,1497.68994140625,1480.8800048828125,1480.8800048828125,1001200000.0,0.0035646099829429456,0.009380601072270693
2000-07-13,1495.8399658203125,1501.3900146484375,1489.6500244140625,1492.9200439453125,1026800000.0,0.008130327253255576,0.009390967280734826
2000-07-14,1509.97998046875,1509.989990234375,1494.56005859375,1495.8399658203125,960600000.0,0.0019558461197182186,0.009395920079509497
2000-07-17,1510.489990234375,1517.3199462890625,1505.260009765625,1509.97998046875,906000000.0,0.009452892670027913,0.008672203381668108
2000-07-18,1493.739990234375,1510.489990234375,1491.3499755859375,1510.489990234375,908300000.0,0.0003377592896738335,0.008653036513387604
2000-07-19,1481.9599609375,1495.6300048828125,1479.9200439453125,1493.739990234375,909400000.0,-0.011089116848368552,0.009478289108236173
2000-07-20,1495.5699462890625,1501.9200439453125,1481.9599609375,1481.9599609375,1064600000.0,-0.007886264928226638,0.00806944473620763
2000-07-21,1480.18994140625,1495.5699462890625,1477.9100341796875,1495.5699462890625,968300000.0,0.009183773995454336,0.008220367320993772
2000-07-24,1464.2900390625,1485.8800048828125,1463.800048828125,1480.18994140625,880300000.0,-0.01028370817491664,0.007832627438269102
2000-07-25,1474.469970703125,1476.22998046875,1464.2900390625,1464.2900390625,969400000.0,-0.010741798669868241,0.008546015839396133
2000-07-26,1452.4200439453125,1474.469970703125,1452.4200439453125,1474.469970703125,1235800000.0,0.006952127904347849,0.008798892859743826
2000-07-27,1449.6199951171875,1464.9100341796875,1445.3299560546875,1452.4200439453125,1156400000.0,-0.01495447665665084,0.009325084384270476
2000-07-28,1419.8900146484375,1456.6800537109375,1413.8900146484375,1449.6199951171875,980000000.0,-0.0019278505827550196,0.00918917911682713
2000-07-31,1430.8299560546875,1437.6500244140625,1418.7099609375,1419.8900146484375,952600000.0,-0.020508809597612254,0.009521612775133588
2000-08-01,1438.0999755859375,1443.5400390625,1428.9599609375,1430.8299560546875,938700000.0,0.007704780858649007,0.010325425120770358
2000-08-02,1438.699951171875,1451.5899658203125,1433.489990234375,1438.0999755859375,994500000.0,0.0050809807975338295,0.01059043788323284
2000-08-03,1452.56005859375,1454.18994140625,1425.4300537109375,1438.699951171875,1095600000.0,0.00041720019200552905,0.01055452126447704
2000-08-04,1462.9300537109375,1462.9300537109375,1451.31005859375,1452.56005859375,956000000.0,0.009633772080540837,0.010612601896021779
2000-08-07,1479.3199462890625,1480.800048828125,1460.719970703125,1462.9300537109375,854800000.0,0.007139116249160082,0.010688821160925214
2000-08-08,1482.800048828125,1484.52001953125,1472.6099853515625,1479.3199462890625,992200000.0,0.01120346973291686,0.01074662352546499
2000-08-09,1472.8699951171875,1490.3299560546875,1471.1600341796875,1482.800048828125,1054000000.0,0.002352501598989809,0.010563964235515175
2000-08-10,1460.25,1475.1500244140625,1459.8900146484375,1472.8699951171875,940800000.0,-0.006696825859147548,0.009478787793044936
2000-08-11,1471.8399658203125,1475.719970703125,1453.06005859375,1460.25,835500000.0,-0.008568302130551153,0.009961250958350664
2000-08-14,1491.56005859375,1491.6400146484375,1468.56005859375,1471.8399658203125,783800000.0,0.00793697368280255,0.006752537715795846
2000-08-15,1484.4300537109375,1493.1199951171875,1482.739990234375,1491.56005859375,895900000.0,0.013398258799452334,0.0073488778885024775
2000-08-16,1479.8499755859375,1496.0899658203125,1475.739990234375,1484.4300537109375,929800000.0,-0.004780233180509463,0.00785985091695189
2000-08-17,1496.0699462890625,1499.3199462890625,1479.8499755859375,1479.8499755859375,922400000.0,-0.0030854118815165643,0.008072973272541284
2000-08-18,1491.719970703125,1499.469970703125,1488.989990234375,1496.0699462890625,821400000.0,0.010960550711704986,0.008206587264531958
2000-08-21,1499.47998046875,1502.8399658203125,1491.1300048828125,1491.719970703125,731600000.0,-0.0029076017446426627,0.008256481493239196
2000-08-22,1498.1300048828125,1508.449951171875,1497.4200439453125,1499.47998046875,818800000.0,0.0052020552905565065,0.007711816244818762
2000-08-23,1505.969970703125,1507.199951171875,1489.52001953125,1498.1300048828125,871000000.0,-0.000900295838238141,0.007734861148712855
2000-08-24,1508.31005859375,1511.1600341796875,1501.25,1505.969970703125,837100000.0,0.005233167879129308,0.007314860263315649
2000-08-25,1506.449951171875,1513.469970703125,1505.0899658203125,1508.31005859375,685600000.0,0.0015538742047640497,0.006278620270128392
2000-08-28,1514.0899658203125,1523.949951171875,1506.449951171875,1506.449951171875,733600000.0,-0.001233239420022958,0.006188845553126066
2000-08-29,1509.8399658203125,1514.81005859375,1505.4599609375,1514.0899658203125,795600000.0,0.005071535660706283,0.004978035512688928
2000-08-30,1502.5899658203125,1510.489990234375,1500.0899658203125,1509.8399658203125,818400000.0,-0.002806966624138041,0.0047340567956194604
2000-08-31,1517.6800537109375,1525.2099609375,1502.5899658203125,1502.5899658203125,1056600000.0,-0.004801833415544188,0.004953234626957884
2000-09-01,1520.77001953125,1530.0899658203125,1515.530029296875,1517.6800537109375,767700000.0,0.010042718395491868,0.004764110317684494
2000-09-05,1507.0799560546875,1520.77001953125,1504.2099609375,1520.77001953125,838500000.0,0.0020359797262652357,0.0045120525450538075
2000-09-06,1492.25,1512.6099853515625,1492.1199951171875,1507.0799560546875,995100000.0,-0.009002060338342388,0.005498798039773909
2000-09-07,1502.510009765625,1505.3399658203125,1492.25,1492.25,985500000.0,-0.009840191952064758,0.006406961939971569
2000-09-08,1494.5,1502.510009765625,1489.8800048828125,1502.510009765625,961000000.0,0.006875530082509629,0.006585256053896481
2000-09-11,1489.260009765625,1506.760009765625,1483.010009765625,1494.5,899300000.0,-0.0053310857921502475,0.006738430147232597
2000-09-12,1481.989990234375,1496.9300537109375,1479.6700439453125,1489.260009765625,991200000.0,-0.0035061828266143014,0.006789102398441099
2000-09-13,1484.9100341796875,1487.449951171875,1473.6099853515625,1481.989990234375,1068300000.0,-0.00488163214185422,0.006503083727998994
2000-09-14,1480.8699951171875,1494.1600341796875,1476.72998046875,1484.9100341796875,1014000000.0,0.001970353352285903,0.006621536370152535
2000-09-15,1465.81005859375,1480.9599609375,1460.219970703125,1480.8699951171875,1268400000.0,-0.002720729855348991,0.006543498616523746
2000-09-18,1444.510009765625,1467.77001953125,1441.9200439453125,1465.81005859375,962500000.0,-0.010169654711820741,0.005666951193683066
2000-09-19,1459.9000244140625,1461.1600341796875,1444.510009765625,1444.510009765625,1024900000.0,-0.014531247553697058,0.006272062674942062
2000-09-20,1451.3399658203125,1460.489990234375,1430.949951171875,1459.9000244140625,1104000000.0,0.010654141919677285,0.0078096621740339775
2000-09-21,1449.050048828125,1452.77001953125,1436.300048828125,1451.3399658203125,1105400000.0,-0.005863455339817247,0.007527171425004128
2000-09-22,1448.719970703125,1449.050048828125,1421.8800048828125,1449.050048828125,1185500000.0,-0.0015777950350132075,0.0067617835552186934
2000-09-25,1439.030029296875,1457.4200439453125,1435.9300537109375,1448.719970703125,982400000.0,-0.0002277893198147085,0.00680867616906052
2000-09-26,1427.2099609375,1448.0400390625,1425.25,1439.030029296875,1106600000.0,-0.006688622785773424,0.0069042338848151795
2000-09-27,1426.5699462890625,1437.219970703125,1419.43994140625,1427.2099609375,1174700000.0,-0.008213913621490154,0.007062104269410043
2000-09-28,1458.2900390625,1461.68994140625,1425.780029296875,1426.5699462890625,1206200000.0,-0.0004484376272270163,0.006884089371234392
2000-09-29,1436.510009765625,1458.2900390625,1436.2900390625,1458.2900390625,1197100000.0,0.02223521731685918,0.01080033814149707
2000-10-02,1436.22998046875,1445.5999755859375,1429.8299560546875,1436.52001953125,1051200000.0,-0.014928456581411953,0.011318038538114642
2000-10-03,1426.4599609375,1454.8199462890625,1425.280029296875,1436.22998046875,1098100000.0,-0.00020190394742614082,0.01042100423876934
2000-10-04,1434.3199462890625,1439.989990234375,1416.31005859375,1426.4599609375,1167400000.0,-0.006802545319421149,0.009782627885888868
2000-10-05,1436.280029296875,1444.1700439453125,1431.800048828125,1434.3199462890625,1176100000.0,0.005510133874628176,0.009977865789936218
2000-10-06,1408.989990234375,1443.300048828125,1397.06005859375,1436.280029296875,1150100000.0,0.001366559122937483,0.010006728810067677
2000-10-09,1402.030029296875,1409.68994140625,1392.47998046875,1408.989990234375,716600000.0,-0.01900050025471689,0.011524852366221913
2000-10-10,1387.02001953125,1408.8299560546875,1383.8499755859375,1402.030029296875,1044000000.0,-0.004939680896059673,0.011471033594445948
2000-10-11,1364.5899658203125,1387.02001953125,1349.6700439453125,1387.02001953125,1387500000.0,-0.010705911750800823,0.011633847136127728
2000-10-12,1329.780029296875,1374.9300537109375,1328.06005859375,1364.5899658203125,1388600000.0,-0.016171398678526572,0.012323989863367546
2000-10-13,1374.1700439453125,1374.1700439453125,1327.0799560546875,1329.780029296875,1223900000.0,-0.025509447816078445,0.009880380550624977
2000-10-16,1374.6199951171875,1379.47998046875,1365.06005859375,1374.1700439453125,1005400000.0,0.03338147187539642,0.016396540684553425
2000-10-17,1349.969970703125,1380.989990234375,1342.3399658203125,1374.6199951171875,1161500000.0,0.00032743485703057296,0.016412114130061873
2000-10-18,1342.1300048828125,1356.6500244140625,1305.7900390625,1349.969970703125,1441700000.0,-0.017932246367448723,0.016971941158274995
2000-10-19,1388.760009765625,1389.9300537109375,1342.1300048828125,1342.1300048828125,1297900000.0,-0.005807511270957466,0.0165377885889573
2000-10-20,1396.9300537109375,1408.469970703125,1382.18994140625,1388.760009765625,1177400000.0,0.03474328471397525,0.021053246591170967
2000-10-23,1395.780029296875,1406.9599609375,1387.75,1396.9300537109375,1046800000.0,0.005882977539575895,0.020434611612821826
2000-10-24,1398.1300048828125,1415.6400146484375,1388.1300048828125,1395.780029296875,1158600000.0,-0.0008232512508464795,0.02038050408911333
2000-10-25,1364.9000244140625,1398.1300048828125,1362.2099609375,1398.1300048828125,1315600000.0,0.001683628893244249,0.020048915859967913
2000-10-26,1364.43994140625,1372.719970703125,1337.81005859375,1364.9000244140625,1303800000.0,-0.023767446770113,0.020896806845883437
2000-10-27,1379.5799560546875,1384.5699462890625,1364.1300048828125,1364.43994140625,1086300000.0,-0.0003370818371917217,0.01887130725349239
2000-10-30,1398.6600341796875,1406.3599853515625,1376.8599853515625,1379.5799560546875,1186500000.0,0.011096138561315971,0.015938006798046137
2000-10-31,1429.4000244140625,1432.219970703125,1398.6600341796875,1398.6600341796875,1366400000.0,0.013830353247205052,0.016483790567123995
2000-11-01,1421.219970703125,1429.5999755859375,1410.449951171875,1429.4000244140625,1206800000.0,0.021978171595075313,0.01598405631720593
2000-11-02,1428.3199462890625,1433.4000244140625,1421.219970703125,1421.219970703125,1167700000.0,-0.0057227183232284595,0.01597720730777133
2000-11-03,1426.68994140625,1433.2099609375,1420.9200439453125,1428.3199462890625,997700000.0,0.004995690837657607,0.012361398218327442
2000-11-06,1432.18994140625,1438.4599609375,1427.719970703125,1428.760009765625,930900000.0,0.0003080986705434885,0.012336687487120931
2000-11-07,1431.8699951171875,1436.219970703125,1423.260009765625,1432.18994140625,880900000.0,0.0024006352481742432,0.01228732427440227
2000-11-08,1409.280029296875,1437.280029296875,1408.780029296875,1431.8699951171875,909300000.0,-0.00022339654805025866,0.01231868828943755
2000-11-09,1400.1400146484375,1409.280029296875,1369.6800537109375,1409.280029296875,1111000000.0,-0.015776548078628938,0.01056264076289865
2000-11-10,1365.97998046875,1400.1400146484375,1365.969970703125,1400.1400146484375,962500000.0,-0.006485591549181047,0.010966207012422964
2000-11-13,1351.260009765625,1365.97998046875,1328.6199951171875,1365.97998046875,1129300000.0,-0.02439758440034645,0.01339929284190971
2000-11-14,1382.949951171875,1390.06005859375,1351.260009765625,1351.260009765625,1118800000.0,-0.010776124770198847,0.012628974445512774
